tolerar,hechakuaa,ñembotavy,
tomar,y'u,japyhy,pojái
tomo,kuatiajuapy,,
tomografía,tetera'ängahai,,
tonada,purahéi,guahu,
tonelada,supoheikue,,
tonificar,mombarete,,
tono,pureko,puraheireko,
tontería,vyrorei,vyrésa,ñe'ërei
topar,juhu,ñuguaitï,
tope,apýra,opaha,
topografía,yvyra'ähai,yvyjekuaa,
toponimia,tendarerakuaa,,
toque,jepoko,pu,
torbellino,yvytujere,yvytujere'atä,
torcaza,jeruti,pykasu,
torcer,poka,pepy,mokarë
tormenta,yvytupochy,yvytuvai,yvytu'atä
tormento,angekói,py'apy,tasy
tornar,jere,jevy,jujey
tornear,mboapu'ajere,,
torneo,ñembosarái,ñembohovái,ñorairögua'u
torno,mbokuaha,mboapu'aha,
toro,vakame,,
toronja,apepu,apepuhe'ë,
torpe,pituva,tavy,výro
torrente,syry,,
torsión,ñemokarë,jepoka,
torta,mbujapehe'ë,,
tortilla,mbujapejoguaha,,
tórtola,pykasu'i,piku'ipe,
tortuga,karumbe,,
tortura,ñenupä,ñembyepoti,
torturar,nupä,mbyepoti,
tos,hu'u,,
tosco,havara,korocho,chara
toser,hu'u,,
tostar,maimbe,,
total,pa,mba,opáva
tóxico,py'ambyaiha,porojukakuaáva,
tozudo,akähatä,,
trabajar,mba'apo,japo,
trabar,mopa'ä,popa'ä,
tradición,tekoyma,aranduyma,ymaguare
traducir,mbohasa,ñe'ëmbohasa,
traer,gueru,mbou,
traficar,ñemu,,
tráfico,ñemomýi,ñemu,
tragar,mokö,syryku,
tragedia,tembiasyeta,tembiasy,
trago,kamambu,mokö,
traición,tovamoköi,pokarë,py'ajoyvy
traidor,py'ajoyvýva,tovamoköi,
traje,aokate,aoporäjovái,
trajín,ñemomýi,ku'etapia,
trama,pyaha,,
tramar,myatä,pyaha,
trámite,jepovyvy,jeho opárupi,
tramo,pehëngue,,
trampa,ñuhä,mbotavy,pokarë
tranca,mba'embotyha,okëmbotyha,mbotyha
trance,jehechavai,tesapara,
tranquilo,py'aguapy,kirirï,
transar,ñe'ëme'ë,,
transcurrir,hasa,,
transcurso,jehasa,pukukue,
transferencia,ñeme'ë,ñembohasa,
transferir,mbohasa,guerova,me'ë
transformar,moambue,myengovia,guerova
transición,jerova,ñemoambue,
transigir,ñembotavy,,
transitar,guata,hasa,
tránsito,jeguata,jehasa,
transmisión,ñe'ëñemondo,ñemomararandu,
transmitir,ñemondo,momarandu,
transparente,hesakäva,satïva,sakä
transpirar,ry'ái,,
transportar,gueroja,mbova,jerova
transversal,hasapáva,oikekuaáva,
trapo,aopehëngue,aosoro,
tráquea,pyturape,pytuhësë,
trascender,jekuaa,rerakuä,ñemyasäi
trasero,tapykuegua,kupegua,atukupegua
trasladar,guerova,mbova,rova
traslucir,myesakä,ñemyesakä,
trasnochar,jeke'ÿ,,
traspasar,hasa,rova,mbohasa
traspié,pyho,ñepysänga,
traspirar,ry'ái,,
trasplantar,guerova,mbova,
trasportar,gueraha,raha,
trastornar,mbyai,mbotarova,moangata
tratar,ñe'ë,mongeta,
travieso,akähatä,tie'ÿ,saraki
trayecto,tape,jeguataha,taperä
trazar,hai,,
trece,paapy,,
trecho,pa'ü,sapy'a,tapepehëngue
tregua,pytu'u,ñorairöpyta,
treinta,mbohapypa,,
tremendo,kyhyjerä,mboajepy,
trenzar,ñopë,pokarë,
trepar,jupi,,
tres,mbohapy,,
trescientos,mbohapysa,,
triángulo,takambyapy,,
tribu,aty,ava'aty,
tribunal,tekojojaro,,
tributo,tepyme'ë,jopói,
trifulca,ñorairö,sarambi,
trigo,avatimirï,,
trillar,jykýi,,
trino,guyrañe'ë,guyrapurahéi,
trío,atyapy,,
tripa,tyekue,,
triple,mbohapyjey,,
triptongo,puapy,,
tristeza,ñembyasy,vy'a'ÿ,
triturar,mongu'i,mbo'i,joso
triunfar,pu'aka,hupyty,
trocar,myengovia,jopyru,
tronar,sunu,arasunu,kororö
tropezar,ñepysänga,jejoso,ñepa'ä
tropezón,ñepysänga,,
trópico,yvyjopepy,yvymombyry'áiva,
trotar,popo,ñani,
trozar,mbo'i,mbovo,pehë'a
trozo,pehëngue,vore,akytä
trueno,sunu,arasunu,
trueque,ñemyengovia,jejoporu,
truncar,mombyky,mochapï,akä'o
tu,mí,,
tú,nde,,
tubérculo,yvy'a,tapo,rapo
tuberculosis,mba'asypo'i,hu'upo'i,
tubo,kuarapuku,,
tucán,tukä,,
tumba,ñeñotÿha,,
tumbar,jeity,japaro,motïndy
tumor,akytä,ruru,apokytä
tumulto,auvuruvicha,ayvuguasu,
túnel,yvykuapuku,tapeyvyguy,
turbarse,jepicha,,
turbia,tyai,apañuäi,
turismo,ñekundaha,tetäkundahára,
último,pahague,opaha,
ultrajar,rairö,momarä,jahéi
umbral,okëpyrüha,okëjeikeha,
unánime,pavë,peteïñe'ë,
uncir,jokua,ñapytï,
ungir,moñandy,mongarai,
ungüento,pohäñandy,,
único,ño,año,peteïnte
unicolor,sa'yteï,,
unidad,ñemopeteï,,
uniforme,aopeteïchagua,joja,ysajateï
unión,joaju,joapy,jehe'a
unir,mbojuaju,mbojuapy,mopeteï
unísono,ñe'ëjoja,ipupeïteha,
universal,oparupigua,opamba'erä,
universalizar,mopavë,,
universo,arapy,yvagapy,yvypavë
untar,mona,moñandy,pichy
urbanidad,tekoporä,,
urbanizar,tavamoporä,,
urbano,táva rehegua,,
urbe,tavaguasu,,
urgente,tagë,,
urna,mba'yrurä'i,mba'yru,
urología,tyrapekuaapy,,
urticaria,pireremói,kura'ÿi,apeno
usar,poru,puru,
usted,nde,,
usuario,poruhára,,
usurpar,ñemomba'e,ñembojára,pe'a
utensilio,tembiporu,,
útero,membyryru,,
útil,porupyrä,porurä,
utilizar,poru,puru,
utopía,hupyty'ÿ,,
vaca,vaka,,
vacación,arapytu'u,tekorei,ñemba'apo'ÿ
vacante,nandi,ijara'ÿva,pytu'u
vaciar,monandi,nohë,hykuavo
vacilar,vava,ku'e,mbopy'aheta
vacío,nandi,ararysýi,pa'ü
vacuna,pohäkutu,pohänoha,
vacuno,vaka rehegua,,
vagabundear,kundaha,tekorei,
vagar,kundaha,jeikorei,
vagina,tako,,
vago,hekoreíva,opyta'ÿva,oikundaháva
vaina,tyru,pire,tope
vaivén,vava,kacha,jeju ha jeho
vajilla,tembiporu,,
vale,kuatiaporupy,,
valentía,py'aguasu,kyhyje'ÿ,
valer,tekorepy,poru,pytyvö
validez,katupy,,
valija,aoryru,karameguä'i,
valioso,tepy,repy,
valla,kora,korapy,
valle,ñu,yvype,yvytypa'ü
valor,tepy,hepykue,py'aguasu
valorar,momba'e,momba'eguasu,mbohepy
vampiro,tuguypyteha,mbopiguasu,
vanidad,tekonandi,jeroviarei,jerovu
vanidoso,jechukase,jejapo,jerovu
vano,rei,nandi,
vapor,tïmbo,tï,
vapulear,nupä,kaguai,mbyepoti
vaquilla,vakamitä,,
vara,ha'äha,yvyrapo'ipuku,
varar,ygapa'ä,mopa'ä,ñetïnga
variar,moambue,mbojoavy,moingoe
varicela,mbiru'atavy,,
variedad,hetaháicha,opáicha,
varilla,mba'epo'ipuku,,
varón,kuimba'e,karai,
vasallo,tembiguái,,
vasija,tyru,mba'eryru,mba'yru
vaso,kagua,y'uha,
vástago,ta'ýra,toky,
vecindad,ogajere,,
vecino,ogaykegua,ykeregua,ogaykepegua
veda,mbotove,jejoko,
veedor,tembiaporecha,ñangarekohára,
vegetal,ñana,ka'avo,ñemitÿngue
vejez,tujakue,tujareko,
vejiga,tyryru,,
vela,tataindy,yga'ao,
velador,tesapeharenda,,
velar,jeke'ÿ,mo'ä,ñangareko
vello,taviju,tagueky,
velo,ñuäha,aho'iha,
velocidad,pya'ekue,akuängue,pyryrÿi
veloz,akuä,pya'e,
venado,guasu,,
vencer,pu'aka,,
venda,jokuaha,,
vendar,jokua,ñapytï,
vendaval,yvytuatä,,
vender,ñemu,hepyme'ë,
veneno,pohäjukaha,,
venerable,marangatu,,
venerar,momba'eguasu,porängareko,momarangatu
vengar,jehepy,mbojepy,
venta,ñemu,,
ventaja,changui,,
ventana,ovetä,,
ventanilla,ovetä'i,,
ventilador,pejuha,pejujere,mboyvytuha
ventilar,mboyvytu,peju,
ventura,py'arory,tekoporä,po'a
venus,mbyjako'ä,mbyjaka'aru,
ver,hecha,,
veraz,añetegua,japu'ÿ,
verbal,ñe'ëteguáva,ñe'ërupiguáva,
verbo,ñe'ëtéva,,
verdad,añetegua,añete,
verde,aky,peky,hovyü
verdugo,porojukáva,akä'ohára,
verdura,ka'avo,mba'erovy,
vereda,guataha,okarembe'y,
verificar,hechajey,ma'ëporä,moañete
verruga,kytä,akytä,
versátil,ipy'ahetáva,hekopyta'ÿva,
verso,ñe'ërysýi,ñe'ëpoty,ñe'ëyvoty
vertebrado,ikanguéva,,
verter,ñohë,hykuavo,
vértice,tapejuasa,takämbymbyte,
vértigo,akänga'u,tesakuaguyry,
vestido,saipuku,ao,oñemondéva
vestidor,ñemondeha,,
vestigio,pore,mbore,vore
vestimenta,ao,,
vestir,monde,mboao,mboape
vestuario,aoaty,ñemondeha,
viable,japokuaáva,oikokuaáva,
viaducto,tapeyvate,hasahayvate,
viajar,jehomombyry,,
viaje,jeho,,
vial,tapereko,,
vianda,hi'upy,tembi'u,
víbora,mbói,,
vibrar,perere,ryrýi,tytýi
viceversa,ojuehe,ojupe,
viciar,mbyai,momarä,haru
vicio,jepokuaavai,tekovai,tekoangaipa
víctima,ohasa'asýva,ojejaheiha,ojejahéiva
vida,tekove,tembiasa,
vidrio,ytavera,,
vieja,guaiguï,lechäi,kue
viejo,tuja,lekaja,kue
viga,jokoha,mba'ejokoha,
vigilar,ma'ë,maña,ñangareko
villano,ñaña,kachiäi,tie'ÿ
vinagre,kaguyhái,jukysyhái,
vincha,avajokoha,akängua,
vincular,ñapytï,mbojoaju,
vino,kaguy,,
violar,rairö,jasuru,momarä
violencia,ñorairö,rairö,
virgen,marä'ÿ,potï,marangatu
viril,kuimba'eguáva,,
virtual,ikatuva'eräva,gua'u,
virtud,tekomarangatu,tekoporä,
viruela,mbiru'a,piru'a,
visibilidad,tesakä,hesakängue,hechamombyry
visible,hechapyre,ojehecháva,tesakä
visión,techa,techakuaa,
visitar,ñandu,andu,poroñandu
visual,techapy,techaguáva,
vital,tekoveguáva,mba'eguasuete,
vitorear,guerosapukái,jerosapukái,rohory
viuda,imenamanóva,menave'ÿ,
vivencia,apopyre,tembiasakue,
vivir,ko,kove,jeikove
vocablo,ñe'ë,ñe'ëngue,
vocabulario,ñe'ëndy,ñe'ëryru,
vocal,pu'ae,ñe'ëgua,
vociferar,sapukái,ñe'ëpochy,ñe'ëhatä
volante,maranduveve,,
volar,veve,pepe,tutu
volátil,ovevéva,opyta'ÿva,
volcán,yvykapu,yvyrata,tatasë
volcar,ñehë,hykuavo,ñemboapajere
volumen,tuichakue,,
voluntad,tembipota,,
voluntario,kyre'ÿ,ijeheguíva,
volver,jere,jevy,jujey
vomitar,gue'ë,mbojevy,
voraz,karu,karurasa,hyguatä'ÿva
voto,poravo,,
voz,ñe'ë,ñe'ëpu,ahy'opu
vuelta,jere,jevy,apajeréi
vuelto,jerepy,virurembyre,
vulgar,tavayguáva,tetäygua,kachi'äi
vulnerable,ipererïva,jejapipýva,
vulva,tatu,tako,tapypi
xenofobia,pytaguareja'e'ÿ,,
yacaré,jakare,,
yacimiento,tupa,kua,kuára
yaguareté,jaguarete,,
yapa,jo'aha,jopói,popegua
yate,ygakate,,
yerba,ka'a,ka'avo,ñana
yerbal,ka'aty,ñanandy,
yerbatero,mensu,,
yerno,membyme,membyména,
yeso,itaku'itï,itatï,
yuca,mandi'o,,
yucal,mandi'oty,,
yugo,poguypópe,,
yunta,moköi,,
yuyal,ñanandy,javorái,
yuyo,ñana,,
zafado,tie'ÿ,moñái,
zafar,hekýi,jei,
zafarrancho,jupapo,sarambi,ñorairö
zafiro,itaverovy,,
zafra,mono'ömbyre,,
zaga,takykue,,
zaguán,okypy,óga jeikeha,
zaguero,takykuegua,,
zahareño,saite,sagua'a,
zaherir,ja'o,jahéi,myangekói
zahorí,avapaje,hesapysóva,
zalagarda,ñuhä,japu,ñembotavy
zalamería,juruhe'ë,kunu'ü,
zalamero,mokunu'üha,oporojuruhe'ëva,
zalema,akäity,ñakäity,momaitei
zamacuco,výro,tavy,ndaha'evéiva
zamacueca,jeroky puka,,
zamarra,ao pireguigua,mba'epireao,
zamarragullón,mbigua,,
zamarrear,tyvyro,mbokacha,
zambo,tetymañepä,tetymañoki,
zambullidor,oñapymíva,,
zambullir,ñapymi,,
zanca,kupy,,
zancada,sambo,,
zancadilla,kupylia,kupypa'ä,
zanco,tetymajoapy,,
zángano,kavame,nomba'apóiva,ate'ÿ
zanja,yvykua pypuku,,
zapallito,kurapepë'i,,
zapallo,kurapepë,andai,
zapatería,sapatu ñemuha,,
zapatero,sapatu apoha,,
zapato,sapatu,pyao,perehegua
zaranda,yrupë,,
zarcillo,namichäi,,
zarpullido,mbita'i,,
zarza,jukeri,,
zigzag,koni koni,karëme,
zoología,mymbakuaaty,,
zoológico,mymbarenda,,
zopenco,tovatavy,,
zoquete,so'okangue,tekovetavy,
zorro,aguara,,
zorzal,masakaragua'i,,
zozobrar,ñapymi,,
zumo,tykue,tykuere,
zurcir,mbovevy,pyaha,
zurdo,ijasúva,asu,
zurubí,suruvi,,
zutano,ma'ëra,,
